"","location","ele","time","name","date","species.code","sex..M.F.","age.pelage..J.A.S.","Rat.ID","left.eartag","right.eartag","RFID","new.animal...Y.N.","total.mass..g.","female..perforate..partially.perforate..imperforate.","female.nipple.size..S.M.L.","pregnant...Y.N.Possibly.","fleas","ticks","male..scrotal..nonscrotal.","Notes","X","X.1","X.2","date_index","year","rat_id_index","coords.x1","coords.x2","optional"
"433","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2018-08-19,"NeFu","F","S",198,"0198","","003D2D2612","N",125,"I","S","N","Y","N","","",NA,"",NA,46,2018,13,-122.153294971213,38.5029379930347,TRUE
"434","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2019-08-25,"NeFu","M","A",6309,"0417","","003BDDB07A","N",255,"","","","Y","Y","NS","old healed tail injury",NA,"",NA,54,2019,115,-122.153294971213,38.5029379930347,TRUE
"435","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2017-05-15,"Nefu","F","A",6305,"6305","6345/5732","003BDDB07F","N",200,"P","L","N","Y","N","","ran into tree, vanished above 50",NA,"",NA,32,2017,113,-122.153294971213,38.5029379930347,TRUE
"436","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2018-08-26,"NeFu","F","A",198,"0198","","003D2D2612","N",230,"PP","S","N","N","N","","Went into house",NA,"",NA,47,2018,13,-122.153294971213,38.5029379930347,TRUE
"437","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2017-06-11,"Nefu","M","A",6309,"6309","","003BDDB07A","N",215,"","","","N","N","NS","recap, went into house",NA,"",NA,33,2017,115,-122.153294971213,38.5029379930347,TRUE
"438","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2018-08-03,"NeFu","F","J",198,"0198","","003D2D2612","Y",95,"I","","N","N","N","","went above house",NA,"",NA,45,2018,13,-122.153294971213,38.5029379930347,TRUE
"439","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2019-05-05,"NeFu","M","A",6309,"0417","","003BDDB07A","N",245,"","","","N","N","NS","tail cut badly; went into nest",NA,"",NA,49,2019,115,-122.153294971213,38.5029379930347,TRUE
"440","WC49",190.528564,"2016/06/11 15:27:08+00","WC49",2019-09-22,"NeFu","M","A",6309,"0417","","003BDDB07A","N",255,"","","","N","N","NS","",NA,"",NA,56,2019,115,-122.153294971213,38.5029379930347,TRUE
"441","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2019-07-07,"NeFu","F","A",198,"0118","","003D2D2612","N",160,"I","M","N","Y","N","","new ear tag 0118 (could see mark from previous one), went into house",NA,"",NA,52,2019,13,-122.15329698287,38.5028860252351,TRUE
"442","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2019-05-12,"NeFu","F","A",6395,"6395","","0015C4659C","N",146,"P","L","Y","Y","N","","went into house; has 2 pit tags 0015C4659C and 0015C465C7",NA,"",NA,50,2019,155,-122.15329698287,38.5028860252351,TRUE
"443","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2016-09-11,"Nefu","F","A",6305,"","5732","003BDDB07F","N",175,"I","L","N","N","N","","CHECK EAR TAG SITUATION, MIGHT BE NEW, MIGHT BE A NEW EAR TAG",NA,"",NA,30,2016,113,-122.15329698287,38.5028860252351,TRUE
"444","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2019-07-28,"NeFu","F","A",198,"0118","","003D2D2612","N",159,"I","S","N","N","N","","went into house",NA,"",NA,53,2019,13,-122.15329698287,38.5028860252351,TRUE
"445","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2017-05-15,"Nefu","M","J",5797,"5797","","","Y",105,"","","","Y","N","NS","ran into 50, too small to RFID",NA,"",NA,32,2017,107,-122.15329698287,38.5028860252351,TRUE
"446","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2017-09-03,"Nefu","F","S",6395,"6395","","0015C4659C","N",135,"I","S","N","Y","N","","tail wound, old cinnamon, went back into house",NA,"",NA,37,2017,155,-122.15329698287,38.5028860252351,TRUE
"447","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2016-07-10,"Nefu","F","J",6305,"6305","6345/5732","003BDDB07F","Y",128,"I","M","N","N","N","","went up into trees",NA,"",NA,28,2016,113,-122.15329698287,38.5028860252351,TRUE
"448","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2019-05-05,"NeFu","F","A",6395,"6395","","0015C465C7","N",195,"P","M","Y","N","N","","went into nest; has 2 pit tags 0015C4659C and 0015C465C7",NA,"",NA,49,2019,155,-122.15329698287,38.5028860252351,TRUE
"449","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2017-08-06,"Nefu","F","S",6395,"6395","","0015C4659C","N",123,"I","S","P","Y","Y","","new pit tag accidentally added, actually has 2 (other is: 0015C465C7) scanner npt working",NA,"",NA,36,2017,155,-122.15329698287,38.5028860252351,TRUE
"450","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2017-06-11,"Nefu","M","J",5797,"5797","","0015C465AE","Y",135,"","","","Y","N","NS","recap, new pit tag, went into house",NA,"",NA,33,2017,107,-122.15329698287,38.5028860252351,TRUE
"451","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2018-07-01,"NeFu","F","A",6395,"6395","","0015C465C7","N",165,"I","L","N","N","N","","Collared; dried milk on nipples; ran downhill",NA,"",NA,44,2018,155,-122.15329698287,38.5028860252351,TRUE
"452","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2019-09-22,"NeFu","F","A",198,"0118","","003D2D2612","N",162,"PP","S","N","N","N","","went into house",NA,"",NA,56,2019,13,-122.15329698287,38.5028860252351,TRUE
"453","WC50",194.044846,"2016/06/11 15:32:31+00","WC50",2018-08-03,"NeFu","F","A",6395,"6395","","0015C4659C","N",175,"I","S","N","N","N","","collared; went into house",NA,"",NA,45,2018,155,-122.15329698287,38.5028860252351,TRUE
"454","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2018-08-19,"NeFu","M","A",6309,"0417","","003BDDB07A","N",236,"","","","Y","N","NS","tagged L ear (0417). Very bitey- teeth ripped through bag; went back into house",NA,"",NA,46,2018,115,-122.153269993141,38.5029949899763,TRUE
"455","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2017-08-06,"Nefu","M","A",6309,"6309","","003BDDB07A","N",220,"","","","Y","Y","NS","went back into house",NA,"",NA,36,2017,115,-122.153269993141,38.5029949899763,TRUE
"456","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2018-05-06,"NeFu","M","A",6309,"6309","","003BDDB07A","N",220,"","","","N","N","S","went back into den",NA,"",NA,39,2018,115,-122.153269993141,38.5029949899763,TRUE
"457","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2018-08-26,"NeFu","M","A",6309,"0417","","003BDDB07A","N",240,"","","","N","N","NS","went into house, tail rattle",NA,"",NA,47,2018,115,-122.153269993141,38.5029949899763,TRUE
"458","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2016-07-10,"Nefu","M","J",6309,"6309","","003BDDB0A8","Y",112,"","","","N","N","NS","WENT INTO 45",NA,"",NA,28,2016,115,-122.153269993141,38.5029949899763,TRUE
"459","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2019-05-12,"NeFu","M","A",6309,"0417","","003BDDB07A","N",215,"","","","Y","N","NS","old tail injury; went into house; open tail wound healing",NA,"",NA,50,2019,115,-122.153269993141,38.5029949899763,TRUE
"460","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2018-09-23,"NeFu","M","A",6309,"0417","","003BDDB07A","N",255,"","","","N","N","NS","",NA,"",NA,48,2018,115,-122.153269993141,38.5029949899763,TRUE
"461","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2016-10-08,"Nefu","M","S",6309,"6309","","003BDDB07A","N",155,"","","","N","N","NS","WENT INTO DEN, TAIL RATTLE",NA,"",NA,31,2016,115,-122.153269993141,38.5029949899763,TRUE
"462","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2019-06-02,"NeFu","M","A",6309,"0417","","003BDDB07A","N",235,"","","","Y","N","NS","tail healed nicely; calmy returned to nest",NA,"",NA,51,2019,115,-122.153269993141,38.5029949899763,TRUE
"463","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2016-08-14,"Nefu","M","S",6309,"6309","","003BDDB07A","N",130,"","","","N","Y","NS","NEW RFID TAG",NA,"",NA,29,2016,115,-122.153269993141,38.5029949899763,TRUE
"464","WC51",186.191528,"2016/08/14 00:52:35+00","WC51",2019-07-07,"NeFu","M","A",6309,"0417","","003BDDB07A","N",245,"","","","Y","N","NS","old tail wound-healed",NA,"",NA,52,2019,115,-122.153269993141,38.5029949899763,TRUE
"465","WC52",196.012238,"2016/08/14 00:43:21+00","WC52",2017-08-06,"Nefu","F","A",6391,"6391","","003BDDB04E","N",295,"PP","M","P","N","N","","ran back into house",NA,"",NA,36,2017,154,-122.153136972338,38.502899017185,TRUE
"466","WC52",196.012238,"2016/08/14 00:43:21+00","WC52",2017-09-03,"Nefu","F","A",6391,"6391","","003BDDB04E","N",205,"I","M","N","Y","N","","went into house",NA,"",NA,37,2017,154,-122.153136972338,38.502899017185,TRUE
"467","WC52",196.012238,"2016/08/14 00:43:21+00","WC52",2017-07-09,"Nefu","F","A",6391,"6391","","003BDDB04E","N",190,"I","M","N","Y","Y","","ran into house",NA,"",NA,34,2017,154,-122.153136972338,38.502899017185,TRUE
"468","WC52",196.012238,"2016/08/14 00:43:21+00","WC52",2016-09-11,"Nefu","F","A",6391,"6391","","003BDDB04E","N",215,"I","S","N","N","N","","",NA,"",NA,30,2016,154,-122.153136972338,38.502899017185,TRUE
"469","WC52",196.012238,"2016/08/14 00:43:21+00","WC52",2017-06-11,"Nefu","F","A",6391,"6391","","003BDDB04E","N",185,"I","M","N","N","N","","reap, went into house, nuber might be 6341",NA,"",NA,33,2017,154,-122.153136972338,38.502899017185,TRUE
"470","WC52",196.012238,"2016/08/14 00:43:21+00","WC52",2018-07-01,"NeFu","F","J",482,"0482","","003D2D25EF","N",127,"I","S","N","Y","N","","No pit tag; new tag inserted. Bright pink on tips of fur; back into house",NA,"",NA,44,2018,40,-122.153136972338,38.502899017185,TRUE
"471","WC52",196.012238,"2016/08/14 00:43:21+00","WC52",2016-10-08,"Nefu","F","A",6391,"6391","","003BDDB04E","N",170,"PP","L","N","Y","N","","SQUEAKY",NA,"",NA,31,2016,154,-122.153136972338,38.502899017185,TRUE
"472","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2017-07-09,"Nefu","F","S",5532,"5532/6340","","0015C465BA","N",125,"I","S","N","N","N","","new eartag, went into house, old et 6340",NA,"",NA,34,2017,54,-122.15309699066,38.5028560180217,TRUE
"473","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2018-06-03,"NeFu","M","J",301,"0301","","003D2D25C7","Y",102,"","","","Y","N","NS","Botfly on neck",NA,"",NA,40,2018,14,-122.15309699066,38.5028560180217,TRUE
"474","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2019-05-05,"NeFu","M","A",301,"0301","","003D2D25C7","N",180,"","","","N","Y","NS","went up into trees south",NA,"",NA,49,2019,14,-122.15309699066,38.5028560180217,TRUE
"475","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2018-08-03,"NeFu","M","S",301,"0301","","003D2D25C7","N",130,"","","","N","N","NS","Hung out in tree, did not return to WC53",NA,"",NA,45,2018,14,-122.15309699066,38.5028560180217,TRUE
"476","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2019-08-25,"NeFu","M","A",301,"0301","","003D2D25C7","N",195,"","","","Y","N","NS","ran into WC52 then up tree",NA,"",NA,54,2019,14,-122.15309699066,38.5028560180217,TRUE
"477","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2016-08-14,"Nefu","F","A",6391,"6391","","003BDDB04E","Y",190,"P","L","N","N","N","","",NA,"",NA,29,2016,154,-122.15309699066,38.5028560180217,TRUE
"478","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2018-08-19,"NeFu","M","S",301,"0301","","003D2D25C7","N",135,"","","","N","N","NS","reader here now",NA,"",NA,46,2018,14,-122.15309699066,38.5028560180217,TRUE
"479","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2017-05-15,"Nefu","F","A",6365,"6365","","0015C465BD","Y",170,"P","L","N","N","N","","ran into 53",NA,"",NA,32,2017,144,-122.15309699066,38.5028560180217,TRUE
"480","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2017-08-06,"Nefu","F","S",5532,"5532/6340","","0015C465BA","N",139,"P","M","N","Y","N","","",NA,"",NA,36,2017,54,-122.15309699066,38.5028560180217,TRUE
"481","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2018-06-17,"NeFu","F","A",6395,"6395","","0015C4659C","N",155,"I","M","N","N","Y","","radiocollar 164.122",NA,"",NA,41,2018,155,-122.15309699066,38.5028560180217,TRUE
"482","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2019-09-22,"NeFu","M","A",301,"0301","","003D2D25C7","N",195,"","","","N","N","NS","went up tree ",NA,"",NA,56,2019,14,-122.15309699066,38.5028560180217,TRUE
"483","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2018-05-06,"NeFu","F","A",6391,"6391","","003BDDB04E","N",200,"P","L","N","Y","N","","extremely large (infected?) nipples - see photo. Old gash in head",NA,"",NA,39,2018,154,-122.15309699066,38.5028560180217,TRUE
"484","WC53",198.104187,"2016/08/14 00:41:14+00","WC53",2017-06-11,"Nefu","F","S",5532,"5532/6340","","0015C465B2","Y",117,"I","S","N","N","N","","new pit tag, went into house",NA,"",NA,33,2017,54,-122.15309699066,38.5028560180217,TRUE
"485","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2019-07-28,"NeFu","M","A",301,"0301","","003D2D25C7","N",205,"","","","N","N","NS","went into house",NA,"",NA,53,2019,14,-122.153108976781,38.5027980152518,TRUE
"486","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2018-06-03,"NeFu","M","J",436,"0436","","003D2D25E0","Y",83,"","","","Y","N","NS","pierced the ear closed with tag; died in handling",NA,"",NA,40,2018,35,-122.153108976781,38.5027980152518,TRUE
"487","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2017-11-03,"NeFu","F","S",6341,"6341","","0015C465A6","N",NA,"","","","","","","TRAP MORTALITY",NA,"",NA,38,2017,131,-122.153108976781,38.5027980152518,TRUE
"488","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2017-07-09,"Nefu","F","S",6341,"6341","","0015C465A6","N",127,"I","S","N","N","N","","went into house",NA,"",NA,34,2017,131,-122.153108976781,38.5027980152518,TRUE
"489","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2019-05-12,"NeFu","M","A",301,"0301","","003D2D25C7","N",184,"","","","N","N","NS","went into its house",NA,"",NA,50,2019,14,-122.153108976781,38.5027980152518,TRUE
"490","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2017-05-15,"Nefu","F","J",6341,"6341","","","Y",60,"I","S","N","Y","N","","ran into house",NA,"",NA,32,2017,131,-122.153108976781,38.5027980152518,TRUE
"491","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2017-09-03,"Nefu","F","S",6341,"6341","","0015C465A6","N",135,"I","S","N","N","N","","ran into tree away from house",NA,"",NA,37,2017,131,-122.153108976781,38.5027980152518,TRUE
"492","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2017-08-06,"Nefu","F","S",6341,"6341","","0015C465A6","N",130,"I","S","N","Y","N","","fresh tail injury, ran back into house, pit tag written as 3D65C465A6, changed to match",NA,"",NA,36,2017,131,-122.153108976781,38.5027980152518,TRUE
"493","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2018-07-01,"NeFu","M","J",301,"0301","","003D2D25C7","N",115,"","","","N","N","NS","botfly; yellow fluid coming out of penis; back onto house",NA,"",NA,44,2018,14,-122.153108976781,38.5027980152518,TRUE
"494","WC54",201.757095,"2016/08/14 00:36:21+00","WC54",2018-08-26,"NeFu","M","S",301,"0301","","003D2D25C7","N",137.5,"","","","N","N","NS","Went above WC54, towards WC56",NA,"",NA,47,2018,14,-122.153108976781,38.5027980152518,TRUE
"495","WC55",197.218079,"2016/08/14 00:31:57+00","WC55",2018-05-06,"NeFu","F","A",5532,"5532","","0015C465BA","N",NA,"","","","","","","escaped",NA,"",NA,39,2018,54,-122.153018033132,38.5028749611229,TRUE
"496","WC56",204,"2018/05/06 00:44:46+00","WC56",2017-06-11,"Nefu","F","A",6305,"6305","6345/5732","0015C465D6","N",195,"I","M","N","N","N","","recap, went into house, tail rattle",NA,"",NA,33,2017,113,-122.15321903117,38.5028199758381,TRUE
"497","WC56",204,"2018/05/06 00:44:46+00","WC56",2018-06-03,"NeFu","F","A",6395,"6395","","0015C4659C","N",154,"I","L/M","N","N","N","","tail tip missing; went into house",NA,"",NA,40,2018,155,-122.15321903117,38.5028199758381,TRUE
"498","WC56",204,"2018/05/06 00:44:46+00","WC56",2018-08-19,"NeFu","F","A",6395,"6395","","0015C4659C","N",180,"I","M","N","N","N","","collar removed; went back into WC56",NA,"",NA,46,2018,155,-122.15321903117,38.5028199758381,TRUE
"499","WC56",204,"2018/05/06 00:44:46+00","WC56",2017-05-15,"Nefu","F","J",6355,"6355","","","Y",70,"I","S","N","Y","N","","ran into 56, too small to RFID",NA,"",NA,32,2017,141,-122.15321903117,38.5028199758381,TRUE
"500","WC56",204,"2018/05/06 00:44:46+00","WC56",2019-08-25,"NeFu","F","A",198,"0118","","003D2D2612","N",160,"I","S","N","N","N","","",NA,"",NA,54,2019,13,-122.15321903117,38.5028199758381,TRUE
"501","WC56",204,"2018/05/06 00:44:46+00","WC56",2017-06-11,"Nefu","M","J",6342,"6342","","0015C465D9","Y",110,"","","","Y","N","NS","lots of fleas, new pit tag, went into house",NA,"",NA,33,2017,132,-122.15321903117,38.5028199758381,TRUE
"502","WC56",204,"2018/05/06 00:44:46+00","WC56",2018-05-06,"NeFu","F","A",6395,"6395","","0015C4659C","N",160,"I","M","N","Y","","","ran into house",NA,"",NA,39,2018,155,-122.15321903117,38.5028199758381,TRUE
"503","WC57",206,"2018/05/06 00:45:09+00","WC57",2017-06-11,"Nefu","F","J",6395,"6395","","0015C465C7","Y",90,"P","S","N","N","N","","new pit tag, ran imto house",NA,"",NA,33,2017,155,-122.153234034777,38.5027840174735,TRUE
"504","WC57",206,"2018/05/06 00:45:09+00","WC57",2017-07-09,"Nefu","F","A",6305,"6305","6345/5732","0015C465D6","N",195,"I","M","N","Y","N","","ran into house, hd L and R eartags",NA,"",NA,34,2017,113,-122.153234034777,38.5027840174735,TRUE
"505","WC57",206,"2018/05/06 00:45:09+00","WC57",2017-07-09,"Nefu","F","J",6395,"6395","","0015C465C7","N",NA,"I","S","N","N","N","","ran into house",NA,"*weight recorded as 215, which doesn't make sense. Probably an error, so mass is left blank",NA,34,2017,155,-122.153234034777,38.5027840174735,TRUE
"506","WC57",206,"2018/05/06 00:45:09+00","WC57",2017-08-06,"Nefu","F","A",6305,"6305","6345/5732","0015C465D6","N",218,"P","L","N","Y","N","","eartag may have been writen down wrong on paper (corrected here), has 3 eartags, went back intohouse, eartag corrected to 6345",NA,"",NA,36,2017,113,-122.153234034777,38.5027840174735,TRUE
"507","WC57",206,"2018/05/06 00:45:09+00","WC57",2018-08-26,"NeFu","F","A",6395,"6395","","0015C4659C","N",180,"PP","M","P","N","N","","went into house; tail rattle",NA,"",NA,47,2018,155,-122.153234034777,38.5027840174735,TRUE
"508","WC57",206,"2018/05/06 00:45:09+00","WC57",2018-07-01,"NeFu","F","A",5515,"5515","","003D2D25C1","N",185,"P","M","N","N","Y","","No pit tag; new pit tag inserted; back into house",NA,"",NA,44,2018,47,-122.153234034777,38.5027840174735,TRUE
"509","WC58",208,"2018/05/06 00:46:01+00","WC58",2018-08-26,"NeFu","F","A",5515,"5515","","003D2D25E8","N",185,"PP","M","N","N","N","","went into house; tail rattle",NA,"",NA,47,2018,47,-122.153288014233,38.5026860330254,TRUE
"510","WC58",208,"2018/05/06 00:46:01+00","WC58",2017-07-09,"Nefu","M","J",6336,"6336","","","N",105,"","","","N","Y","NS","went to right of house stayed in bush",NA,"",NA,34,2017,128,-122.153288014233,38.5026860330254,TRUE
"511","WC58",208,"2018/05/06 00:46:01+00","WC58",2019-05-05,"NeFu","F","A",5515,"5515","","003D2D25E8","N",NA,"I","L","N","","Y","","dead fresh on 5/4; seen outside house",NA,"",NA,49,2019,47,-122.153288014233,38.5026860330254,TRUE
"512","WC58",208,"2018/05/06 00:46:01+00","WC58",2017-09-03,"Nefu","F","S",5515,"5515","","0015C46590","N",135,"I","S","N","N","N","","cut on tail, new pit tag, ran into house",NA,"",NA,37,2017,47,-122.153288014233,38.5026860330254,TRUE
"513","WC58",208,"2018/05/06 00:46:01+00","WC58",2017-06-11,"Nefu","M","J",6336,"6336","","","Y",70,"","","","Y","N","NS","too small for PIT, hid in grass in front of house",NA,"",NA,33,2017,128,-122.153288014233,38.5026860330254,TRUE
"514","WC58",208,"2018/05/06 00:46:01+00","WC58",2017-06-11,"Nefu","F","A",5783,"5783","","0015C46597","Y",180,"P","L","N","Y","N","","new tag, went into house",NA,"",NA,33,2017,102,-122.153288014233,38.5026860330254,TRUE
"515","WC58",208,"2018/05/06 00:46:01+00","WC58",2017-08-06,"Nefu","F","S",5515,"5515","","0015C465D8","N",123,"I","L","N","Y","N","","ran back into house",NA,"",NA,36,2017,47,-122.153288014233,38.5026860330254,TRUE
"516","WC58",208,"2018/05/06 00:46:01+00","WC58",2019-07-07,"NeFu","M","A",485,"0485","","003D2D25C9","N",235,"","","","Y","N","NS","went into house",NA,"",NA,52,2019,42,-122.153288014233,38.5026860330254,TRUE
"517","WC59",205,"2018/05/06 00:53:00+00","WC59",2017-07-09,"Nefu","F","J",5515,"5515","","0015C465D8","Y",100,"I","S","","Y","N","","missing tail tip",NA,"",NA,34,2017,47,-122.15334199369,38.5026169661433,TRUE
"518","WC59",205,"2018/05/06 00:53:00+00","WC59",2019-06-02,"NeFu","M","A",485,"0485","","003D2D25C9","N",219,"","","","N","Y","NS","",NA,"",NA,51,2019,42,-122.15334199369,38.5026169661433,TRUE
"519","WC59",205,"2018/05/06 00:53:00+00","WC59",2017-08-06,"Nefu","F","A",5783,"5783","","0015C46597","N",134,"I","L","N","Y","N","","potentially new pit tag",NA,"",NA,36,2017,102,-122.15334199369,38.5026169661433,TRUE
"520","WC59",205,"2018/05/06 00:53:00+00","WC59",2018-08-03,"NeFu","F","A",5515,"5515","","003D2D25E8","N",180,"I","S","N","N","N","","left ear has scratch; new pit tag, went into house",NA,"",NA,45,2018,47,-122.15334199369,38.5026169661433,TRUE
"521","WC59",205,"2018/05/06 00:53:00+00","WC59",2019-05-05,"NeFu","M","A",485,"0485","","003D2D25C9","N",212,"","","","N","N","NS","went into 58",NA,"",NA,49,2019,42,-122.15334199369,38.5026169661433,TRUE
"522","WC60",207,"2018/05/06 00:48:25+00","WC60",2018-06-03,"NeFu","F","A",6368,"","6368","0015C465CB","N",165,"I","S","N","Y","N","","Stunned from fall, died on return to house. Woodrat body put in freezer.",NA,"",NA,40,2018,145,-122.153436960652,38.5025199875236,TRUE
"523","WC60",207,"2018/05/06 00:48:25+00","WC60",2018-05-06,"NeFu","F","A",6368,"","6368","0015C465F2","N",195,"PP","M","Y","N","Y","","went back into house",NA,"",NA,39,2018,145,-122.153436960652,38.5025199875236,TRUE
"524","WC60",207,"2018/05/06 00:48:25+00","WC60",2017-08-06,"Nefu","F","S",6368,"","6368","0015C465CB","N",138,"I","S","N","Y","N","","peed before running back into house (1st pit tag)",NA,"",NA,36,2017,145,-122.153436960652,38.5025199875236,TRUE
"525","WC60",207,"2018/05/06 00:48:25+00","WC60",2017-07-09,"Nefu","F","S",6368,"","6368","","N",130,"I","S","N","N","N","","RAN INTO HOUSE",NA,"",NA,34,2017,145,-122.153436960652,38.5025199875236,TRUE
"526","WC60",207,"2018/05/06 00:48:25+00","WC60",2017-05-15,"Nefu","F","J",6360,"","6360","","Y",90,"I","S","N","Y","N","","too small to RFID, went into den (said Haruka)",NA,"",NA,32,2017,142,-122.153436960652,38.5025199875236,TRUE
"527","WC60",207,"2018/05/06 00:48:25+00","WC60",2019-05-12,"NeFu","F","A",6339,"6339","","0015C465CC","N",195,"I","M","N","Y","N","","ran away to the right of nest",NA,"",NA,50,2019,130,-122.153436960652,38.5025199875236,TRUE
"528","WC60",207,"2018/05/06 00:48:25+00","WC60",2017-09-03,"Nefu","F","S",6368,"","6368","0015C465CB","N",138,"I","S","N","N","N","","ran into house",NA,"",NA,37,2017,145,-122.153436960652,38.5025199875236,TRUE
"529","WC61",207,"2018/06/29 16:58:16+00","WC61",2018-08-19,"NeFu","F","S",102,"0102","","003D2D25EB","N",117.5,"I","S","P","N","N","","Cinammon back; returned to house; tail rattle inside",NA,"",NA,46,2018,1,-122.152575971559,38.5031460318714,TRUE
"530","WC61",207,"2018/06/29 16:58:16+00","WC61",2019-05-05,"NeFu","F","A",102,"0102","","003D2D25EB","N",215,"P","S","N","N","N","","short tail; blood in vagina; ran away from nest",NA,"",NA,49,2019,1,-122.152575971559,38.5031460318714,TRUE
"531","WC61",207,"2018/06/29 16:58:16+00","WC61",2018-08-26,"NeFu","F","S",102,"0102","","003D2D25EB","N",120,"PP","S","N","Y","N","","went into house",NA,"",NA,47,2018,1,-122.152575971559,38.5031460318714,TRUE
"532","WC61",207,"2018/06/29 16:58:16+00","WC61",2018-07-01,"NeFu","F","J",102,"0102","","003D2D25EB","N",102,"I","S","N","Y","N","","tail cut recently (bloody, dry)",NA,"",NA,44,2018,1,-122.152575971559,38.5031460318714,TRUE
"533","WC61",207,"2018/06/29 16:58:16+00","WC61",2019-05-12,"NeFu","F","A",102,"0102","","003D2D25EB","N",220,"PP","S","P","Y","Y","","went into house",NA,"",NA,50,2019,1,-122.152575971559,38.5031460318714,TRUE
"534","WC61",207,"2018/06/29 16:58:16+00","WC61",2018-09-23,"NeFu","F","S",102,"0102","","003D2D25EB","N",148,"I","S","N","","","","Went into house",NA,"",NA,48,2018,1,-122.152575971559,38.5031460318714,TRUE
"535","WC61",207,"2018/06/29 16:58:16+00","WC61",2019-09-22,"NeFu","M","S",195,"0195","","003D2D25F2","N",140,"","","","N","N","NS","PIT tagged today; went into house",NA,"",NA,56,2019,11,-122.152575971559,38.5031460318714,TRUE
"536","WC61",207,"2018/06/29 16:58:16+00","WC61",2019-07-28,"NeFu","M","J",195,"0195","","","N",113,"","","","Y","N","NS","too small to PIT tag; went into house",NA,"",NA,53,2019,11,-122.152575971559,38.5031460318714,TRUE
"537","WC61",207,"2018/06/29 16:58:16+00","WC61",2019-07-07,"NeFu","M","J",195,"0195","","","Y",75,"","","","N","N","NS","went into house; too small to pit tag",NA,"",NA,52,2019,11,-122.152575971559,38.5031460318714,TRUE
"538","WC61",207,"2018/06/29 16:58:16+00","WC61",2018-08-03,"NeFu","F","J",102,"0102","","003D2D25EB","N",110,"I","S","N","N","N","","",NA,"",NA,45,2018,1,-122.152575971559,38.5031460318714,TRUE
"539","WC61",207,"2018/06/29 16:58:16+00","WC61",2018-06-28,"NeFu","F","J",102,"0102","","003D2D25EB","Y",125,"I","S","Y","N","N","","went into new house, tail damaged",NA,"",NA,42,2018,1,-122.152575971559,38.5031460318714,TRUE
"540","WC62",200,"2018/06/29 17:06:20+00","WC62",2019-09-22,"NeFu","F","J",474,"0474","","003D2D25E3","N",131,"I","S","N","N","N","","went into house",NA,"",NA,56,2019,38,-122.152450997382,38.5031979996711,TRUE
